customer_id,device_id,location,currency
2434cfa7-c747-47a4-b0c8-4e588bab26c6,5a222016-6cf0-4963-bce3-366ba8c3edff,Niue,NGN
6498317c-3497-4d08-b027-d0a029e1236e,b655b992-45f1-479e-9b54-c1e1fd61512c,Brazil,NGN
42a31e43-93d2-4b5d-9b2e-58985b083e4e,fbe41ccc-2845-4557-a060-249504d936c3,Cape Verde,NGN
ab3a6d5a-810c-4263-8d67-6654760d1c2d,98944873-88b2-4fd8-b038-0f50a6d2fe03,Italy,USD
ed7027c3-bdba-40e0-b1c7-de72bd635157,bc4d6cc2-dc2c-4b63-8842-3a63238b8c58,Nigeria,GBP
8f8a5b7d-0780-4add-a5f6-58c8137f98ec,b29098a8-098f-4de4-9252-1f2145ef4779,Bolivia,USD
70b4aaf0-3407-45db-9f26-35ff0b567a17,0cca1a00-add4-4e71-b3ee-740bb4e0a3f7,Bouvet Island (Bouvetoya),NGN
e8fa096d-4076-41db-900d-6aca975819ea,32eeb609-50f0-40a3-b8ad-33bb3fb7a4f6,Tajikistan,GBP
05e7a915-35b0-40ca-af22-b0990b71d9ae,7be77fcd-6c9c-40a0-93d7-898d80bc9469,Palau,GBP
d1d9ae33-1af2-4225-bea1-399f3a9809b0,ec753e5c-63ee-4491-8f25-3925176f52de,Turkmenistan,NGN
05e43e1b-eaf6-4d76-96ad-cfe914f76a1c,33bc69b2-cfa4-427a-b6cf-3c28715f5dca,Portugal,GBP
f6f28366-0e02-4631-bb19-f307469fbc2a,1a79d136-985f-4bc1-b5d5-ea9ab41dc42f,Palestinian Territory,USD
b80d3637-a8b4-4b0b-8075-efe406151af3,aad9108e-5608-4244-adc2-60c836250d6c,Cayman Islands,USD
5568e77b-5b7d-41a8-b1a0-c44438d67ba4,d667f9d3-869b-48fd-ab87-d0c2e57f07ba,Syrian Arab Republic,NGN
db35867a-122f-47cd-93d4-4f093e1cf0a9,c5900e26-9ead-4c2d-919a-19eb0e6712a1,Svalbard & Jan Mayen Islands,GBP
250b73c6-7aa7-4a74-9f08-9e0ca07804fa,80fb2894-fea0-458b-b8e5-4cd294dfa99e,Mali,NGN
1e23774d-e061-4bde-9042-4521c78e247d,b1bb31c7-a039-4df5-80ab-ae29a5054623,Tokelau,GBP
94845d41-7aaa-498d-a9df-d78a8472fbb8,e99012f2-3ad3-4f04-8c35-206c952403ce,Mongolia,USD
b20fe203-25fc-4ad8-96e9-5c8031093064,2bc51878-ab09-4b00-aec4-09b447057d64,Korea,GBP
8dff73d0-51d7-433f-8023-ca0459ab1d87,93f3122b-09e1-4a1f-bd16-0c26f3a229cb,Uzbekistan,GBP
29ee9cbc-4b3d-4a15-86ad-8407e4b1cb2b,3082326a-357f-4266-af49-5d089e2e9c35,Guyana,GBP
3adcd27a-ed31-4aac-824c-955ca2bb7016,a975bd9f-92c7-4c90-8b18-d8c0c8e8a9be,Guadeloupe,GBP
1f6a1fa8-2034-4006-b195-8ba77170a36a,9670624a-695e-4052-bfc5-62178d69b0d8,Nepal,NGN
9842a28e-9019-4848-ad7b-b5e09d6e8404,6764451a-9d03-4400-876e-bfb66295da13,Thailand,USD
0a253636-7989-456b-b5b4-71b67e640595,76b8d7c9-e935-4993-832e-ab33ed7ad7a0,Finland,NGN
74a50970-d815-4f32-b958-5bc152098746,1050a346-9a6b-40ef-817d-e76f86e7314c,Korea,GBP
e46f5374-e5f2-4827-8e55-364b5d4940f4,da6b5fef-a9ec-4290-9297-3f3c4c85843a,New Caledonia,NGN
477c1637-7348-4745-8353-df8419f1e645,eb14033a-fe11-4ead-badb-a4d36d0f1b11,United Kingdom,NGN
a7e96e8a-3511-47d1-96bc-dc99f0a789fb,18546b1e-2148-4d0b-9acc-e0f93b5a334b,Northern Mariana Islands,NGN
d23d7d49-f7e8-410f-b388-b9788cd25cb9,0ad55fce-ab6f-46e0-a373-ae9b30404ff4,Myanmar,GBP
2256dc37-4b53-4bb1-9b5c-03a48a18a805,edbc8f5d-d3c7-4f21-ab5f-4d9910403214,United States Virgin Islands,GBP
81dae051-f475-442d-a9d7-5414321e512a,6c2ca7e4-8171-4f86-bcf3-729656039cbb,United States Virgin Islands,USD
da021b0a-23fd-42ef-90a2-d9ad4751ed8a,9f273662-99f7-4338-ae24-d393f7c0187f,Guatemala,USD
34cbfa9f-5cd2-44e9-a1e6-30322e88f50a,54ff700b-d01d-4254-a982-e02e6c3531f3,Puerto Rico,NGN
a11ff9ee-4d19-49fb-8137-7dff573a4506,5b5736d9-c6b0-40ee-ad76-7fea5b8260ef,Palestinian Territory,GBP
4e92167f-4437-46bd-86f1-4b9adf8d1bd9,caaad28b-daa2-4682-bd66-ef7c3c91ebcc,Guam,NGN
e08e33ab-150f-467b-82c1-ff0d1e5a63e4,4b9a9d5f-d2b7-4cdb-a359-22a03f29533a,Switzerland,NGN
501335c6-cf9a-4dba-b5db-93e4f14a1835,c126921d-0721-4e98-a234-25a9885f8bf6,Guadeloupe,USD
306cbc41-0740-488c-b855-8f10f72d7d35,850c5c0e-8335-4d59-b6ea-3acb640f34df,Jersey,USD
f07ac38c-75c2-4ff9-9b21-3100bd0944ec,315e6650-f573-4ff7-b09e-1ef922e08683,Serbia,USD
6bf01545-85bb-4767-a8d9-24d7f07c652a,83e8e7b4-0cac-4205-a0f3-26fba46ccf80,Tonga,USD
4b6d2df7-bbe3-4333-bb39-4428c0d2129e,b87aefed-015f-4ea3-a5e7-19f6950ce627,Netherlands Antilles,GBP
a6cc852b-de78-45aa-ba1a-183086f4c1e5,58af5324-bfac-4b65-90ea-1016b8863a80,Pitcairn Islands,GBP
c827b995-eb92-4a18-a614-c21bef2d6760,ae11d874-bd3c-43a1-809e-4ea695e8374d,Moldova,GBP
27029bbd-f10b-4414-aa0f-5060bfba1686,9dd5c45c-0595-4232-9af2-48b809730862,Nicaragua,NGN
38e8c916-9790-43ed-9db7-edb14b8b43f8,f47fe33f-1df0-4eb3-9226-4090caf61136,Northern Mariana Islands,USD
770b591e-93e8-48f2-afa9-7b00a992c31b,6d86ee33-8504-4d76-a281-5f1cfaff0142,Tajikistan,NGN
e803cdb4-7e3a-4ea0-9c5e-c305789c694b,44b49438-13b2-4925-ae20-400f6ead94fc,Seychelles,GBP
e38a4636-2805-465f-a171-2a7a9053871e,8f3724f1-7a17-4fef-81ff-3f962dcf839d,Bahamas,USD
9ba27ca0-5664-4ab5-af03-d7985196c5fb,7864452c-47c3-497a-8524-ef1cabf97f77,North Macedonia,GBP
87b89fe1-15bc-43b7-ace6-066cc802f4a7,73778a69-562c-4e42-8c6f-bcaef1231adb,Bermuda,NGN
b5b1f925-32bf-4f0d-9d3f-dca13c69271f,fc7c4f6f-d399-41ae-b4e3-143580d55883,Comoros,USD
089f718a-c10d-4637-a2d2-446293066294,7b767465-3e2f-4713-84a1-b47564a2c495,Falkland Islands (Malvinas),USD
384d0047-b829-4ffd-b3f2-a71bb1684bee,ead98185-2d07-4058-ba3a-af52de38521e,Afghanistan,NGN
1973b904-132f-440b-8f29-c89db20e1116,da74f148-1228-4155-b265-ccee4378e0d3,North Macedonia,NGN
8562e115-9df3-43c3-8614-cab9a7df5b1b,58549dc5-2802-458f-9222-6bd68b81b832,Niger,GBP
c99f1e59-3285-4eec-9e7d-0e04fbf2cee9,b3eb7ccf-0e09-4337-86ce-149dff50f9be,Bahrain,GBP
8a889bb2-2a3a-4353-98bf-a17d188aeb9b,54abbdba-8866-48df-9f15-5d7f4fe6e38d,Burundi,USD
74408250-1fa7-453d-9fd9-6417ccdbab54,7c4b512e-fac8-4f8c-9a62-031c65ce9f6d,Taiwan,USD
a003cf65-e77f-41a1-b4c9-2219d50c7910,6b9c35c6-91be-4d99-80a4-7c6ca0dd147e,Cape Verde,GBP
d6834c16-6093-4023-893c-82dc208c329c,37e503e2-e9cc-453f-af01-3321b98da2a7,Liechtenstein,USD
023a17cb-5b0f-47f6-91ae-f7432c6b86a6,63311383-c825-4f63-ac63-551fd33d24eb,Austria,NGN
92338573-88ae-4cc1-8ec3-157b28985ca0,ccfc7221-edc3-403f-ad89-8e02cd6b20c2,Benin,GBP
d01cf4d2-c8c3-479b-aca9-9b98bcaf5dcb,bc237a01-050e-49d5-a75a-7dcee5fabfff,Vanuatu,NGN
5567d09f-4029-4594-96dc-69315018fa14,a3e61159-da7f-4993-9792-1edf8a8f862c,Romania,NGN
c5000411-c742-468f-9fbb-119481bccd64,f9c57add-3e19-4719-b1e1-6932c7a8f8e8,Equatorial Guinea,USD
c4e228cd-91d3-4659-bfe2-3e9af918892a,88596add-92ab-4756-ad36-fc6cf9a6397e,Bermuda,GBP
06a916f9-a352-4565-860a-8322dc21ae82,d496e171-6268-4773-a320-846348061002,Bahrain,GBP
1fc2289c-d8d2-4944-8714-feb502b6e410,d22f57da-c36b-4447-9255-0bf2e3876d89,Bouvet Island (Bouvetoya),GBP
967350a0-a553-48b2-b447-cc52520c6ea3,f585e545-2511-45dc-b764-479adbceef4b,Liberia,GBP
e15c1606-79aa-4ea2-a08c-cc0b76c827ba,fc180143-c810-4282-9c0e-09aee0ddd5e5,Qatar,NGN
f8aa95a0-724f-4b4f-8737-de39dde740f2,999d43ea-9d83-4905-8092-41fc7f9709fc,Tuvalu,GBP
1580a57a-eed0-4c85-b490-f2c5793aca2c,e8c4ce79-1972-4c29-b4fa-0a43669a6ac3,Aruba,USD
5ecac832-3197-4475-a99c-79ceb60f6373,ebcfc4fa-1726-42f0-afe3-4e513aecb9a5,Nauru,NGN
62e26d80-7485-49ed-93a6-8ea756876fbd,64293870-6dcd-4da9-991e-77b1e99ec451,Saint Helena,NGN
c24a56fb-54b2-4a96-82be-80f502dab0f0,c5580e71-ad82-496f-bd32-f44f7577aff4,French Southern Territories,USD
055b57f3-91ec-4d84-86cf-7075e50f22b8,caf02439-1552-4863-b875-0aca447c3d37,Guatemala,USD
1eea7fdb-087b-4490-a4aa-d9b8de4af9cc,529e63e9-aa25-4702-bca7-5927fbe92cbf,Greece,USD
f15381e1-1db5-41a7-8488-3b4e450ad618,e82e8af3-6da1-4c81-ad76-74cd64501c76,Saint Kitts and Nevis,NGN
912d0f79-9e94-456c-8344-b2786572e4fa,59126357-b073-4282-ac87-bfe49acc01d8,India,NGN
14eaa4f2-30dc-4782-bd4c-e5a91bd29065,376b3f96-a8f6-4ef9-8adf-4da7830bc981,Argentina,GBP
575b6828-2ae6-425d-a329-13af37c3268a,69a7a6fa-a972-47ac-b3b4-ad14d435e64a,Malaysia,USD
29cb04bd-5fa1-4516-a0e0-8b4f0c299198,24ce259a-d659-4a3d-8609-411f0083917f,Senegal,NGN
7b0b9261-ddf7-4780-8ef0-eeba5da2ef14,705f693a-6418-464b-beb3-d1af75529676,Mali,NGN
f3559cbd-680c-4ee2-8eac-1b6f1afd509e,41603fe1-feb8-4eb1-8a7b-9c19ef8e6c15,Ireland,NGN
6014e1b4-fed8-47fa-9579-b98831cfe0d0,aec03a15-0b8d-42ac-9607-4516c22c76a7,Tokelau,NGN
bb88f9a0-696d-4099-affe-b385b3be2870,d77990b7-9e35-434c-bfad-9459728af343,Latvia,GBP
6b107cba-0ece-47b8-b228-f2da591f2bcd,17098e0c-db75-471f-bea2-9226763d2645,Fiji,GBP
73e4fe96-e3f5-4480-899a-3ccb17bbf7e8,afcc358d-8411-4253-8e67-6f3003818031,Tanzania,USD
cc7bea03-ed65-4f10-ab35-969bde0c089a,11b37da8-4fcd-4362-884d-7208c65df0ca,Costa Rica,NGN
db8ba36d-b26f-40ac-b019-bd19232af667,18b77fc4-7ad7-43f3-a11b-76a346601ffb,Montserrat,USD
e722ea58-52fb-4938-966e-557177c6b50b,f8734947-209f-43a9-a899-3cc21647d33e,Sierra Leone,GBP
225ebefc-1ad3-48b5-99f4-1a02259316af,a1d33b8a-cb17-4134-b496-bdf17219720b,Thailand,USD
cd40288b-661a-43a7-b99d-9accc9b64bdc,f50ca5a4-6b89-40a6-a0b4-b66f123652ad,Sao Tome and Principe,USD
e38a3818-69df-4050-84d6-08c56d7cf472,95a0dcb4-06c2-4b5c-ac1e-4c3499eb35e2,Gambia,GBP
e9aa2422-e912-49e6-a442-0cc5bf1b3e14,cb5224f5-b2bc-4d1c-99d4-a2bf77022b72,Congo,GBP
87f888b5-9651-40fe-aeba-a7d3c6ac9d83,f4d0d92e-65af-4ba9-a270-0370347587a7,Panama,USD
4aad2ac6-d36d-44db-b944-6aa1d399cc39,793e33d7-e7a0-4c75-a21a-766bb5a3a016,Lao People's Democratic Republic,USD
c8c4d389-885c-4340-854b-27ced3b69fc4,7c55d1d9-05ec-48e4-871c-82d0537059dc,Georgia,GBP
a12bf1ed-975c-4e7d-951f-345354854cfc,ef51f0d0-e515-46ad-a26d-2d97ff114eaa,Zimbabwe,GBP
3c0683d6-53ec-4a21-92fd-ee86daf68f6d,f309bca9-2b5b-41ea-a1b3-16b26e8befb4,Northern Mariana Islands,NGN
c6a8d82f-d81b-493b-8509-9ad97e1c6242,f7740f9f-8e55-4a4f-929e-3850786c16e0,Benin,USD
a8a91a2b-74c4-4eb3-ad24-fc15c706b803,38785588-0acd-4a8c-b131-3be4dcfa5fa5,Tonga,NGN
5c6ccc2b-e710-4971-86f2-de31445aa966,0a1e4e7a-ae45-4b02-9693-81d36434e7fc,Australia,GBP
9fc3e632-d505-4363-9cf4-a426a2d0738c,2dad7bc9-648d-4965-b865-cad5cef1f544,Libyan Arab Jamahiriya,NGN
8ca616cb-ea83-4bce-9578-788a4461d2fc,13b3d372-121c-43ae-94c6-5bda22ee5ae0,Mexico,NGN
1e7f17ba-c35b-47a2-992c-3512839d1d5a,190baee5-9125-4b14-8d52-4cfab7e895e2,South Africa,GBP
8b05b51a-bcc4-44ac-b633-772a9dc99c14,d4156d1d-2b1a-411e-b905-7c392ce99d4f,Liberia,GBP
49bfa945-aeb1-4b48-a7cc-95f1b8682042,e5a979e7-0565-4c39-8969-bacaa745aff3,Equatorial Guinea,GBP
f8c4bd84-b041-4dfd-8cad-2240251fe7a2,f6808dc0-e15d-49e4-821c-56482aa2dfb1,Armenia,GBP
5196fde9-73b4-49a7-9dd9-2a0c3155adea,716ae8d4-9209-4125-97cd-78e121adf410,China,NGN
dff1d379-d8e3-43a7-84d8-df916e32ee3b,25d2cdda-43c1-43ad-a393-a99308e97c47,Anguilla,NGN
b6f00e5d-a728-4a6d-a27a-feeda8f25e3a,9d631582-7e7e-4445-8b50-c2b263fbe90d,Cocos (Keeling) Islands,GBP
0640f328-0f19-4779-91c7-7212152e841b,099b4183-df06-478f-92a5-2aa766688b15,Morocco,NGN
9c690bd9-3bdd-4650-988c-f892cbaf4cc3,a0b3fe93-a3a0-44a4-b001-dbba79d5072f,Christmas Island,GBP
f3184663-0aa4-4e47-84b8-5b4c697be8df,a4039e71-9f01-48c0-82a2-892cfe58cd3e,Tunisia,USD
f0f2e899-a0d7-4a65-9808-c166fea69fdd,32b10fab-2792-4490-a0cf-df5d8ed2efbd,Ghana,USD
3165cb0d-4ee8-4e5b-83c0-67a6467e6b19,2aaea90b-d109-4e35-9ede-183eefeedeae,Guyana,USD
c87d139c-6aff-4bf9-9dd3-47aa11eff899,f6c0b174-e36f-48eb-b3fd-858feadcdcc1,El Salvador,GBP
abef9237-8234-4991-94d3-3b82be623849,9da0366d-b54a-4aea-9c78-cf631957d5f1,United States Virgin Islands,NGN
6386a087-b553-4966-b643-0b57e0867993,bb83232c-c86e-41a3-ac3a-b0b76e53da4e,Colombia,USD
3ea1b1b7-673f-4744-a2b4-cc95c58eb136,59b59959-2e66-4ded-90a7-89fbc265ed7a,Swaziland,NGN
d42fcc2e-8247-4a15-bc47-f6d4704b6fa5,41492010-8ef1-4107-8bbc-711418c64c3b,Japan,USD
971befaf-8196-433c-9f7d-126f6f06c290,67a06c57-63fe-44ff-97b3-3de8822e599b,Qatar,NGN
1693a0fd-a84a-4852-b791-859abc98602c,ba4551a2-d64f-4955-998a-45fb2f4779d4,Antarctica (the territory South of 60 deg S),GBP
ab21e65f-3b70-40a4-8ef5-5a4c038521a2,45767d7e-5cd1-46e9-ac20-45cdd266a341,Saint Lucia,USD
01cf34d6-7a51-4745-b4ff-1ede2dc79d9a,993911dd-9b8b-4413-953a-ad0773955a79,Greenland,GBP
98b272e3-d683-4af3-9d79-096f9fb9e328,836d52a1-398a-47bb-9808-e1f8e55a3ffb,British Virgin Islands,GBP
1c61b1b3-37e3-42d4-8596-004fb60ffd18,06986f69-9421-403f-b917-d85757c4f60c,Morocco,GBP
4f031fd5-77e3-43e1-a93d-d40c9e7b82b3,4afd1f2c-e80a-44c9-9738-e9d6833b45d1,Guinea,USD
edad6b23-6602-4784-83af-c0aedd95cb58,73bc16b5-934d-4d3c-99da-f9d0a06b7658,Moldova,NGN
c4a5c7a4-a8f4-4ca2-8bc9-d236c52ca9ad,cb6ac548-6809-49df-8d68-23403f1e3a5d,Liechtenstein,NGN
c1ddc0ff-46f7-452c-8e5c-f6fe0d7e0d00,eacd6f5c-af1b-4d19-a2af-3cc735f202c0,Croatia,NGN
06026f9e-9586-4c28-91a5-43769c6dbfaa,a03e61ef-5006-4fd3-8e3c-f1971ee60517,Cayman Islands,NGN
568c3b03-c3ba-4d63-b88b-1c9795c98820,3b8b0a6a-bbd6-44e0-a911-69f16fe2d35f,Holy See (Vatican City State),GBP
684de3a1-a506-4296-a674-45ea8e0569af,f01e18c4-e48a-4ea9-8768-d5738b59572a,Andorra,GBP
c458ef31-caa9-4f1b-bfdb-5213d60cd887,5510c501-4f39-4ba3-b9e8-97337d065120,Georgia,NGN
8bbd8159-dca4-4801-9742-8653290b5717,0b9d61d0-bc51-4732-b04f-309060127c5c,Iraq,NGN
60bb11a9-f822-4228-8529-be5b2a868931,71a354f1-2e17-489d-808f-dad149908e97,Finland,USD
44e58e52-f7ce-417e-a404-7e746731279b,97ee9576-6ad9-4c3b-832d-57acd67ec190,Germany,NGN
3e16934a-3c2c-4bea-a5b8-79e5c856a1bf,7c06a42e-9f98-4d97-bced-7b4af53a3c97,Swaziland,USD
772054ab-4421-4fb5-94f1-93712863ea1f,b37f9cbf-6cac-4ec4-89c1-3dac68c0eff1,Puerto Rico,NGN
c5825765-6b92-4c15-85c9-261bc7bd315f,202cc002-26cc-4966-8363-2d779d1a7de5,Jersey,GBP
7b4b4ff2-b9b5-4795-aa2c-456ae0228ddd,996b4f7c-9e72-427b-848c-c11048d7387f,Lithuania,NGN
1e8ddeb0-9daf-45a3-89d5-1312a27245bb,cd8ce8ad-fc22-413b-b390-a0f58cc9e2aa,Slovakia (Slovak Republic),NGN
e7683e1e-69dc-4431-a5b7-c99c6efba4c3,f624348c-598b-4314-8469-617bd3ea3f16,Israel,USD
33957534-e358-4f67-8260-a4962a19acdc,ae860ef3-6bc2-4db4-b4fc-7ae357190310,Kazakhstan,USD
7105dba6-13c9-46f1-947f-9b8c246d14a5,4bd6ae31-4434-4238-82ad-6dc61f5274b0,Cape Verde,USD
7362ddcd-c3f6-4b66-92c2-79d6619c8852,f31422ed-3cbc-4d59-89d7-e0a10b5ef213,Grenada,GBP
3f08703d-4e3c-42c8-946e-d21d8f0da506,f7cbd2c8-9a21-42e0-8275-4ecb100bbbfe,Turkmenistan,USD
324839f2-4d35-4a34-b15c-1c07051030b7,92948d7f-6d44-4e2c-81b9-6c38773bbb36,Fiji,USD
4a257986-a477-437e-b6d5-ac0b5e344dff,413f4a5f-171b-4c72-b9a6-90460aa8c1c1,Falkland Islands (Malvinas),GBP
d0b6b1b8-d9ea-4797-999d-7b35df39eccd,9248ff86-705f-4062-8530-b80a3f483c01,Hong Kong,USD
2b7ff31b-1976-466f-92b5-6dc0b2958f73,9952cd76-7fe4-4f1d-a9b0-e8eb3076fbd8,San Marino,NGN
a6f47a53-884a-4e3d-b510-afbd7a47a2d6,dfe79bea-8e6a-4825-93ab-b300b4ba4a16,Kenya,USD
e986b537-6954-42d1-9290-81e7008338d5,002c2d20-e535-49d0-88f9-8c505fd79825,Anguilla,NGN
85a54ec2-264d-441f-af68-4e9ebc6bb7ca,512ec722-98ff-4901-84f3-c621ce689644,Puerto Rico,GBP
fad5fac8-13de-4a26-a3b6-760e3edcfdbf,7fc6d976-f150-45e5-aa4d-9b9c4b85f8c9,Bermuda,USD
af4c4c44-9062-4a14-aae3-1f1951c2d61c,75cc49db-f738-40d8-9b9a-d53192f407ce,Andorra,GBP
0ef6a059-1485-4575-aae5-6eb0ba672e78,fdde241b-74b7-42ad-b67e-90b8e09714d5,Slovakia (Slovak Republic),USD
0d190388-f90f-4675-9bb4-ed3fb6a94246,e475ffa8-b23f-4675-827b-4acc79b7d59a,Congo,USD
7704f85f-39e8-4168-b03a-07b1221f4eef,34f419d2-88f9-4b51-b7c6-be7d24bd3315,Armenia,USD
afa689e0-fd54-48b9-8b78-6d2905acaa8f,7cca6806-0794-4ea6-90bc-ba944c9fe62d,Colombia,USD
8443bd25-caef-4855-a241-d59ea5be3bff,eea27963-9569-4de2-98fc-f11f86c6583d,Malaysia,USD
015acfd6-a782-4c0c-ae68-f83e466d4f73,1e1aa791-91d3-42ca-909b-bc183c814f90,Ethiopia,USD
f67463d1-f3d3-4884-891f-97408f2acb4e,73346294-72e6-408b-8c54-b46724462a67,Tuvalu,USD
12455e57-1b5d-4f6f-83bc-4333ad852193,603d7636-e93a-4e45-b1c5-ce764bb099c4,Poland,NGN
9b321bf0-b846-4a6b-b47e-a0e67b2bfa50,c1f83e83-a706-4e7b-8698-d351210e90b5,Togo,NGN
f4057bd0-18fb-4b1f-8235-102236aef74f,e97dfadd-03cb-4be1-92d0-fced919906d4,Czech Republic,NGN
480b02cc-c1d7-4dce-9755-a3d5982269a4,b647e33b-d95c-4c71-9596-2219ffb7fda4,Swaziland,GBP
90bf0201-3fe8-4375-abfa-a068bc1f433e,b07ceb83-952b-4896-bdfc-b5145d7b224f,Ecuador,GBP
59c99dc5-acc3-411b-a342-889b1b18871f,f9227f9d-8dc4-40be-a45a-3865fa71c71b,Burundi,NGN
ac191079-9ede-49da-a8a4-ccc8f20aee18,94fe5189-7ea7-4c30-9325-ab4beaf60f04,Sierra Leone,USD
a6684c04-dbde-45ed-8f17-3cb0dc38b3c2,369c1c30-b044-46df-a2d0-711f3688c065,Antigua and Barbuda,GBP
ecb77903-9699-411e-ba52-4f23dd8af684,bb9536db-f0b2-4fe3-b586-9bb6d0afc776,Korea,NGN
7c549811-821d-474a-863b-e09a1f3eb36b,02145661-6b1a-42a8-8a86-6dd139de0310,Bulgaria,GBP
7b6c4323-ee4b-4e1e-90c2-87eb4c7f8278,7b9b2ef6-d925-4db8-93b7-7231bea2c398,Saint Vincent and the Grenadines,GBP
7d2c9f94-f5de-4bf7-ac00-d499e1fd77fe,fd6e3b28-e565-4d5a-a11a-609da4d43d8e,Vietnam,NGN
135787d8-3b31-46b7-b003-0fb1664b9759,874cdb33-cef9-4228-bff0-15830f64471d,Botswana,USD
0a3679e4-dd10-40ae-a186-82983a18e148,a4d42c8f-1ba2-4897-8747-97f38cb1779e,Australia,NGN
1a7b367c-b0c2-477f-9e69-981785c39709,a90c594f-e27a-49ed-99a6-633e7222d395,Macao,NGN
ce8d401f-6814-4963-bd3b-5c780477d2ec,6526934f-9d1c-46e6-8ccb-71ad0bc581fe,Malawi,USD
39860c81-c144-4968-8ac4-e2b50e5cd6e3,b81c254f-bea2-4152-9609-dea56fcc30d2,Kiribati,NGN
4f52b4f4-0b8f-4072-a9cc-6183701a4c71,a0d793a4-97d3-48bf-9138-524c63b2d259,Dominica,NGN
5f0b4e76-fd69-4304-acd4-70ea9def5d11,1680c804-05f9-4e89-8bc9-9165da221287,Yemen,GBP
3e69d169-1695-4055-b99a-76c3d8b67203,c72bff71-2cd0-4c4a-96f0-18eab4315a5c,Mozambique,USD
a78d1f5a-2ffe-495b-8dcf-8f1bbf436cef,ab7aa4f8-6a22-4181-93fb-6e5d6d003a55,Chile,USD
caa0fc16-20ab-4cb8-908b-ccfec3958cf8,83af84ac-a7ec-4205-9967-496c4ef8be30,Myanmar,NGN
1892f174-3af4-4f8a-98d9-996393a74a33,9522f32c-e798-4ee2-9f50-913719bf31d9,Greece,GBP
6b7d7a2f-7ce8-4d77-b536-ea8a44243056,ecb633f4-0b1c-418a-81c5-730ca01b77fd,Turkey,USD
f4272853-cd26-4973-a87e-c58669704ebe,fbca8a61-b8f8-4ee5-b2aa-3de8799fa88c,India,NGN
33dc4847-89f8-4b10-af56-6db659101206,7fdd0692-83d2-4f74-a570-2e517cec5108,New Zealand,NGN
f060fa71-c48c-4e82-91a5-f4950eb6c279,82960cbd-b910-441d-922d-01217f8df7a3,Saint Pierre and Miquelon,NGN
1b1ad99b-f0ef-45c7-a373-5202814c3f3d,a3fcb279-c999-48e5-8eed-580cf27809a6,Western Sahara,NGN
e418e491-a6e1-46a2-8cc6-c01e87855e02,deacf68b-609a-4df4-8b35-96077b8be84e,Russian Federation,GBP
e76f9321-3e47-42af-94c9-29630ec64ae6,fc8d0daa-3aea-4b08-8794-166f2cc465fc,Isle of Man,NGN
b8a5b2ee-ef25-4fd7-9d34-62234342fcd4,84da317a-d349-473f-8c43-cdb5b094a649,Czech Republic,GBP
4de7e9b1-c188-4b78-bdb2-170e18210291,09a2682d-5004-4d91-a0f3-71095fc873f2,El Salvador,GBP
a7e9272a-4512-4f09-ac62-62aff189c6db,5113b4ae-f290-4754-9347-5cc3ed423a3e,Mauritius,USD
5d5bae6c-4f78-4c7d-860a-51e862e157a4,61d7ced2-a722-4849-97fb-40a5018731e5,Paraguay,NGN
dc23772d-dd94-420d-9f17-b1484e2ee6d7,a4f29628-d731-4b8a-b40e-c2433ed752c4,Finland,GBP
08bcae36-957f-4930-9bbf-3e21053a21b5,684291ae-b5fd-45ec-998d-cd94cac16677,Azerbaijan,NGN
97b81462-aa4b-4e1b-8b57-fb672b1b206b,8a80cf48-0c73-4b67-8845-e87837cafa35,British Virgin Islands,NGN
622a6f2f-b77f-4b1f-9695-c5ec2839b7c1,33573321-2c21-44bf-89a8-9764f0bfa2ec,French Southern Territories,USD
c42de6ce-9cbb-43ee-bd39-d5e801799fa7,1f5467b6-68b2-4ca2-b0e7-328c38a11296,Bermuda,NGN
27c613ac-e3c8-4392-95e8-0f00e5962cc2,0379afaa-721c-4180-a8e5-5e8524e9779a,Namibia,USD
414e0239-bac9-44f0-a53b-b1d1ebd38d53,d08be333-1def-43ff-a59f-0c4303636cfb,United States of America,GBP
00700a91-3f40-4adf-aadd-75e11c3d358d,0c418c00-7904-439c-8574-38c61c142aac,Germany,GBP
ba367fbb-02b9-473b-9530-d88a64117ac9,b5b16fdd-f684-488a-9f07-4a5cc1ad8850,United States Virgin Islands,NGN
fe48d002-82c2-4eba-8935-4ea2f3ef3d08,662fe27e-92db-4834-9547-a894f4e341cc,Paraguay,USD
f46d2623-2667-4525-ba0f-d52202b851ce,b3c86cda-7f8f-4ab6-8a4e-0355da0064ca,Bangladesh,NGN
5af2694f-4aae-4e1b-8e35-a7069ec9c63c,d4f5f7ac-56d6-4d51-8ade-2c662652138b,Solomon Islands,NGN
0cbd7c9a-6e5a-4f29-9f4e-5866ab4f0617,963e9761-05fb-40fb-b71e-c7d6ea7875af,Mauritius,GBP
cf0df5a5-7316-400f-a68f-403636e59a94,5b048cf9-96fe-4ba0-98ab-8424a1d8d032,Mauritania,GBP
00165e3e-f24e-4003-8e0f-361a695240d2,6856d8a5-23b5-451a-a545-a46f73b1c63a,Syrian Arab Republic,GBP
0ed2a464-9f8e-4aed-9285-24092ba5914c,9893cebe-983a-4c4d-8038-c00b4ec4ffcd,Congo,GBP
6160bf50-4da5-4a66-b8ee-7afc316bbb7d,ba46461a-176a-4629-bf92-c16f1349a52f,Korea,GBP
