line_item_id,order_id,item_id,quantity
6252,727aef2d-1af8-46bc-90f6-557d6e0203a9,2,4
6253,727aef2d-1af8-46bc-90f6-557d6e0203a9,12,2
6254,727aef2d-1af8-46bc-90f6-557d6e0203a9,5,4
6255,873623b6-c0ab-4641-bd7b-f4e9216649f3,14,1
6256,873623b6-c0ab-4641-bd7b-f4e9216649f3,4,2
6257,873623b6-c0ab-4641-bd7b-f4e9216649f3,12,3
6258,873623b6-c0ab-4641-bd7b-f4e9216649f3,6,2
6259,873623b6-c0ab-4641-bd7b-f4e9216649f3,1,4
6260,873623b6-c0ab-4641-bd7b-f4e9216649f3,9,1
6261,873623b6-c0ab-4641-bd7b-f4e9216649f3,8,4
6262,873623b6-c0ab-4641-bd7b-f4e9216649f3,3,2
6263,873623b6-c0ab-4641-bd7b-f4e9216649f3,5,3
6264,873623b6-c0ab-4641-bd7b-f4e9216649f3,15,4
6265,873623b6-c0ab-4641-bd7b-f4e9216649f3,2,4
6266,873623b6-c0ab-4641-bd7b-f4e9216649f3,7,3
6267,931ac3e1-f618-4ce4-89b5-c32a987a7204,7,1
6268,931ac3e1-f618-4ce4-89b5-c32a987a7204,15,2
6269,931ac3e1-f618-4ce4-89b5-c32a987a7204,11,1
6270,931ac3e1-f618-4ce4-89b5-c32a987a7204,12,3
6271,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,15,1
6272,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,10,1
6273,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,2,5
6274,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,14,2
6275,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,1,4
6276,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,8,3
6277,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,7,3
6278,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,11,4
6279,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,4,4
6280,6fc4452a-a165-42bf-b14e-bbe59c6ff1c2,13,2
6281,fb475660-8705-43f1-9479-c83ed3a25aa9,11,5
6282,fb475660-8705-43f1-9479-c83ed3a25aa9,15,4
6283,fb475660-8705-43f1-9479-c83ed3a25aa9,7,1
6284,fb475660-8705-43f1-9479-c83ed3a25aa9,8,4
6285,fb475660-8705-43f1-9479-c83ed3a25aa9,2,1
6286,fb475660-8705-43f1-9479-c83ed3a25aa9,13,2
6287,fb475660-8705-43f1-9479-c83ed3a25aa9,10,2
6288,fb475660-8705-43f1-9479-c83ed3a25aa9,6,3
6289,fb475660-8705-43f1-9479-c83ed3a25aa9,9,1
6290,fb475660-8705-43f1-9479-c83ed3a25aa9,14,5
6291,fb475660-8705-43f1-9479-c83ed3a25aa9,4,5
6292,fb475660-8705-43f1-9479-c83ed3a25aa9,1,1
6293,6cde3aa3-93c4-4062-948c-1e8ca4dd4e70,3,5
6294,6cde3aa3-93c4-4062-948c-1e8ca4dd4e70,13,1
6295,6cde3aa3-93c4-4062-948c-1e8ca4dd4e70,6,4
6296,6cde3aa3-93c4-4062-948c-1e8ca4dd4e70,1,3
6297,6cde3aa3-93c4-4062-948c-1e8ca4dd4e70,12,3
6298,6cde3aa3-93c4-4062-948c-1e8ca4dd4e70,9,2
6299,6cde3aa3-93c4-4062-948c-1e8ca4dd4e70,2,3
6300,6cde3aa3-93c4-4062-948c-1e8ca4dd4e70,10,1
6301,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,13,1
6302,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,15,1
6303,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,11,3
6304,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,14,2
6305,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,1,1
6306,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,5,1
6307,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,8,1
6308,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,10,4
6309,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,7,3
6310,c8d68d74-4edd-46bd-9b7a-2cd0d9fbc4c6,3,5
6311,5e83871f-7f51-4ecb-a995-331ccc1735c2,3,4
6312,5e83871f-7f51-4ecb-a995-331ccc1735c2,11,2
6313,5e83871f-7f51-4ecb-a995-331ccc1735c2,10,2
6314,5e83871f-7f51-4ecb-a995-331ccc1735c2,2,4
6315,2da0df5a-1825-43e5-9036-bc8e32e1ea19,6,4
6316,2da0df5a-1825-43e5-9036-bc8e32e1ea19,1,4
6317,32630d87-15bc-40cd-a25e-c5f9fd83fc19,13,1
6318,32630d87-15bc-40cd-a25e-c5f9fd83fc19,1,4
6319,32630d87-15bc-40cd-a25e-c5f9fd83fc19,4,3
6320,32630d87-15bc-40cd-a25e-c5f9fd83fc19,11,3
6321,32630d87-15bc-40cd-a25e-c5f9fd83fc19,2,2
6322,32630d87-15bc-40cd-a25e-c5f9fd83fc19,3,2
6323,32630d87-15bc-40cd-a25e-c5f9fd83fc19,8,3
6324,32630d87-15bc-40cd-a25e-c5f9fd83fc19,7,1
6325,32630d87-15bc-40cd-a25e-c5f9fd83fc19,12,4
6326,32630d87-15bc-40cd-a25e-c5f9fd83fc19,5,3
6327,32630d87-15bc-40cd-a25e-c5f9fd83fc19,14,2
6328,32630d87-15bc-40cd-a25e-c5f9fd83fc19,9,3
6329,40a3350a-efb3-4f85-b265-d219bafdcdc8,6,1
6330,40a3350a-efb3-4f85-b265-d219bafdcdc8,1,4
6331,40a3350a-efb3-4f85-b265-d219bafdcdc8,10,2
6332,40a3350a-efb3-4f85-b265-d219bafdcdc8,9,2
6333,40a3350a-efb3-4f85-b265-d219bafdcdc8,12,5
6334,8a80d9e4-ce0b-4d32-9b4d-7e89d0ce06d7,13,2
6335,8a80d9e4-ce0b-4d32-9b4d-7e89d0ce06d7,10,5
6336,8a80d9e4-ce0b-4d32-9b4d-7e89d0ce06d7,9,5
6337,8a80d9e4-ce0b-4d32-9b4d-7e89d0ce06d7,7,2
6338,8a80d9e4-ce0b-4d32-9b4d-7e89d0ce06d7,8,4
6339,8a80d9e4-ce0b-4d32-9b4d-7e89d0ce06d7,14,4
6340,8a80d9e4-ce0b-4d32-9b4d-7e89d0ce06d7,5,3
6341,8a80d9e4-ce0b-4d32-9b4d-7e89d0ce06d7,4,3
6342,8a80d9e4-ce0b-4d32-9b4d-7e89d0ce06d7,15,4
6343,ab6a2bb8-77cc-49dc-96e9-029c17d279b2,10,3
6344,ab6a2bb8-77cc-49dc-96e9-029c17d279b2,1,5
6345,7c573e66-37ae-4477-8a78-dabfaefdeb4e,7,4
6346,7c573e66-37ae-4477-8a78-dabfaefdeb4e,5,2
6347,7c573e66-37ae-4477-8a78-dabfaefdeb4e,15,3
6348,7c573e66-37ae-4477-8a78-dabfaefdeb4e,14,3
6349,6f19d0d3-a94c-4f25-95c1-663fd783967d,10,3
6350,6f19d0d3-a94c-4f25-95c1-663fd783967d,6,3
6351,6f19d0d3-a94c-4f25-95c1-663fd783967d,15,3
6352,6f19d0d3-a94c-4f25-95c1-663fd783967d,7,4
6353,6f19d0d3-a94c-4f25-95c1-663fd783967d,9,3
6354,6f19d0d3-a94c-4f25-95c1-663fd783967d,14,5
6355,6f19d0d3-a94c-4f25-95c1-663fd783967d,3,4
6356,6f19d0d3-a94c-4f25-95c1-663fd783967d,4,5
6357,6f19d0d3-a94c-4f25-95c1-663fd783967d,1,1
6358,6f19d0d3-a94c-4f25-95c1-663fd783967d,13,3
6359,6f19d0d3-a94c-4f25-95c1-663fd783967d,11,5
6360,6f19d0d3-a94c-4f25-95c1-663fd783967d,12,3
6361,fc596961-7e45-4127-8bc2-a1f2bb0c2945,12,2
6362,fc596961-7e45-4127-8bc2-a1f2bb0c2945,6,2
6363,3ef734a0-b1f1-484d-b8c3-8f8b7ddc799d,8,3
6364,3ef734a0-b1f1-484d-b8c3-8f8b7ddc799d,12,2
6365,3ef734a0-b1f1-484d-b8c3-8f8b7ddc799d,1,5
6366,3ef734a0-b1f1-484d-b8c3-8f8b7ddc799d,13,4
6367,3ef734a0-b1f1-484d-b8c3-8f8b7ddc799d,6,2
6368,3ef734a0-b1f1-484d-b8c3-8f8b7ddc799d,4,5
6369,4c23d663-fade-4e09-b698-21c2806d3b5f,3,3
6370,4c23d663-fade-4e09-b698-21c2806d3b5f,2,3
6371,4c23d663-fade-4e09-b698-21c2806d3b5f,11,3
6372,4c23d663-fade-4e09-b698-21c2806d3b5f,10,2
6373,4c23d663-fade-4e09-b698-21c2806d3b5f,6,2
6374,4c23d663-fade-4e09-b698-21c2806d3b5f,1,1
6375,52c4fa68-f667-40b6-bc3f-253bd6e631a9,15,3
6376,52c4fa68-f667-40b6-bc3f-253bd6e631a9,6,3
6377,52c4fa68-f667-40b6-bc3f-253bd6e631a9,2,1
6378,52c4fa68-f667-40b6-bc3f-253bd6e631a9,4,1
6379,52c4fa68-f667-40b6-bc3f-253bd6e631a9,1,1
6380,52c4fa68-f667-40b6-bc3f-253bd6e631a9,10,1
6381,52c4fa68-f667-40b6-bc3f-253bd6e631a9,14,3
6382,52c4fa68-f667-40b6-bc3f-253bd6e631a9,8,4
6383,52c4fa68-f667-40b6-bc3f-253bd6e631a9,5,3
6384,52c4fa68-f667-40b6-bc3f-253bd6e631a9,9,1
6385,52c4fa68-f667-40b6-bc3f-253bd6e631a9,13,3
6386,52c4fa68-f667-40b6-bc3f-253bd6e631a9,3,1
6387,2dbc9675-f8af-42c4-999b-2207135efca7,4,2
6388,2dbc9675-f8af-42c4-999b-2207135efca7,8,4
6389,2dbc9675-f8af-42c4-999b-2207135efca7,5,4
6390,2dbc9675-f8af-42c4-999b-2207135efca7,6,4
6391,4ad7622e-1122-4a00-920b-1194bdc465ed,14,1
6392,4ad7622e-1122-4a00-920b-1194bdc465ed,2,1
6393,4ad7622e-1122-4a00-920b-1194bdc465ed,12,5
6394,4ad7622e-1122-4a00-920b-1194bdc465ed,4,1
6395,4ad7622e-1122-4a00-920b-1194bdc465ed,1,2
6396,4ad7622e-1122-4a00-920b-1194bdc465ed,3,4
6397,4ad7622e-1122-4a00-920b-1194bdc465ed,8,5
6398,4ad7622e-1122-4a00-920b-1194bdc465ed,15,4
6399,4ad7622e-1122-4a00-920b-1194bdc465ed,7,3
6400,4ad7622e-1122-4a00-920b-1194bdc465ed,6,2
6401,4ad7622e-1122-4a00-920b-1194bdc465ed,13,4
6402,92e25029-8d5d-497e-8652-60f03f1ef106,1,2
6403,92e25029-8d5d-497e-8652-60f03f1ef106,15,3
6404,1aab25b8-c8b8-48aa-94a6-465ca8822af0,15,4
6405,1aab25b8-c8b8-48aa-94a6-465ca8822af0,1,5
6406,1aab25b8-c8b8-48aa-94a6-465ca8822af0,10,5
6407,1aab25b8-c8b8-48aa-94a6-465ca8822af0,2,2
6408,1aab25b8-c8b8-48aa-94a6-465ca8822af0,13,4
6409,1aab25b8-c8b8-48aa-94a6-465ca8822af0,12,5
6410,1aab25b8-c8b8-48aa-94a6-465ca8822af0,3,3
6411,1aab25b8-c8b8-48aa-94a6-465ca8822af0,7,4
6412,49836830-af6b-45cc-96bd-0b9c55873abc,6,3
6413,49836830-af6b-45cc-96bd-0b9c55873abc,8,2
6414,49836830-af6b-45cc-96bd-0b9c55873abc,5,3
6415,49836830-af6b-45cc-96bd-0b9c55873abc,12,4
6416,49836830-af6b-45cc-96bd-0b9c55873abc,14,3
6417,49836830-af6b-45cc-96bd-0b9c55873abc,11,3
6418,49836830-af6b-45cc-96bd-0b9c55873abc,4,2
6419,49836830-af6b-45cc-96bd-0b9c55873abc,13,5
6420,49836830-af6b-45cc-96bd-0b9c55873abc,3,4
6421,49836830-af6b-45cc-96bd-0b9c55873abc,1,1
6422,49836830-af6b-45cc-96bd-0b9c55873abc,9,5
6423,9542a104-64a5-408f-8a02-8276e8edc1e4,2,4
6424,9542a104-64a5-408f-8a02-8276e8edc1e4,12,4
6425,9542a104-64a5-408f-8a02-8276e8edc1e4,11,3
6426,9542a104-64a5-408f-8a02-8276e8edc1e4,5,5
6427,9542a104-64a5-408f-8a02-8276e8edc1e4,6,2
6428,9542a104-64a5-408f-8a02-8276e8edc1e4,13,4
6429,9542a104-64a5-408f-8a02-8276e8edc1e4,4,3
6430,9542a104-64a5-408f-8a02-8276e8edc1e4,1,2
6431,9542a104-64a5-408f-8a02-8276e8edc1e4,9,3
6432,9542a104-64a5-408f-8a02-8276e8edc1e4,10,2
6433,9542a104-64a5-408f-8a02-8276e8edc1e4,15,1
6434,fe35ba05-d3d8-4b7e-bd3b-096b85a81c9d,14,3
6435,fe35ba05-d3d8-4b7e-bd3b-096b85a81c9d,8,2
6436,fe35ba05-d3d8-4b7e-bd3b-096b85a81c9d,2,4
6437,fe35ba05-d3d8-4b7e-bd3b-096b85a81c9d,5,5
6438,c55a31fb-5d1e-42be-8221-8ab4691a43d4,9,3
6439,c55a31fb-5d1e-42be-8221-8ab4691a43d4,6,4
6440,88e7e553-e4ef-4fbf-a61a-c09e7104cc9e,5,3
6441,88e7e553-e4ef-4fbf-a61a-c09e7104cc9e,3,1
6442,88e7e553-e4ef-4fbf-a61a-c09e7104cc9e,9,1
6443,88e7e553-e4ef-4fbf-a61a-c09e7104cc9e,2,2
6444,c65d24eb-26d6-4436-a30d-9f80d847a85c,4,2
6445,c65d24eb-26d6-4436-a30d-9f80d847a85c,12,4
6446,c65d24eb-26d6-4436-a30d-9f80d847a85c,8,4
6447,abb68106-3e02-41c6-8b42-e9933936e638,1,4
6448,abb68106-3e02-41c6-8b42-e9933936e638,7,1
6449,abb68106-3e02-41c6-8b42-e9933936e638,10,5
6450,abb68106-3e02-41c6-8b42-e9933936e638,2,1
6451,abb68106-3e02-41c6-8b42-e9933936e638,11,2
6452,abb68106-3e02-41c6-8b42-e9933936e638,14,3
6453,abb68106-3e02-41c6-8b42-e9933936e638,8,5
6454,abb68106-3e02-41c6-8b42-e9933936e638,9,1
6455,c7012777-6efb-4253-a4a4-492bc2d03df4,6,2
6456,c7012777-6efb-4253-a4a4-492bc2d03df4,3,3
6457,c7012777-6efb-4253-a4a4-492bc2d03df4,4,5
6458,c7012777-6efb-4253-a4a4-492bc2d03df4,8,2
6459,c7012777-6efb-4253-a4a4-492bc2d03df4,13,4
6460,c7012777-6efb-4253-a4a4-492bc2d03df4,10,1
6461,dd703f60-438c-4638-9b0c-0d5d8658e8e8,3,3
6462,dd703f60-438c-4638-9b0c-0d5d8658e8e8,15,2
6463,dd703f60-438c-4638-9b0c-0d5d8658e8e8,11,2
6464,dd703f60-438c-4638-9b0c-0d5d8658e8e8,2,2
6465,3a6d6ac0-3c4d-415d-906d-5c55b0d21188,15,2
6466,3a6d6ac0-3c4d-415d-906d-5c55b0d21188,2,1
6467,3a6d6ac0-3c4d-415d-906d-5c55b0d21188,14,4
6468,3a6d6ac0-3c4d-415d-906d-5c55b0d21188,10,3
6469,3a6d6ac0-3c4d-415d-906d-5c55b0d21188,5,3
6470,3a6d6ac0-3c4d-415d-906d-5c55b0d21188,4,5
6471,3a6d6ac0-3c4d-415d-906d-5c55b0d21188,6,5
6472,d32e66cf-0357-41fb-8d69-89d9e38ad644,6,1
6473,d32e66cf-0357-41fb-8d69-89d9e38ad644,7,1
6474,d32e66cf-0357-41fb-8d69-89d9e38ad644,2,4
6475,d32e66cf-0357-41fb-8d69-89d9e38ad644,14,2
6476,d32e66cf-0357-41fb-8d69-89d9e38ad644,13,4
6477,d32e66cf-0357-41fb-8d69-89d9e38ad644,9,1
6478,d32e66cf-0357-41fb-8d69-89d9e38ad644,3,1
6479,d32e66cf-0357-41fb-8d69-89d9e38ad644,8,4
6480,d32e66cf-0357-41fb-8d69-89d9e38ad644,12,4
6481,d32e66cf-0357-41fb-8d69-89d9e38ad644,5,5
6482,6ec24008-9858-4791-92f7-9b7cc5a9811e,11,1
6483,6ec24008-9858-4791-92f7-9b7cc5a9811e,14,3
6484,6ec24008-9858-4791-92f7-9b7cc5a9811e,12,1
6485,6ec24008-9858-4791-92f7-9b7cc5a9811e,6,4
6486,6ec24008-9858-4791-92f7-9b7cc5a9811e,1,3
6487,6ec24008-9858-4791-92f7-9b7cc5a9811e,15,1
6488,6ec24008-9858-4791-92f7-9b7cc5a9811e,7,5
6489,6ec24008-9858-4791-92f7-9b7cc5a9811e,4,3
6490,6ec24008-9858-4791-92f7-9b7cc5a9811e,3,5
6491,6ec24008-9858-4791-92f7-9b7cc5a9811e,2,5
6492,ab7a98ac-72a1-4046-83f1-e1b55eee7d21,3,5
6493,ab7a98ac-72a1-4046-83f1-e1b55eee7d21,7,1
6494,ead5f59b-67d9-45ad-a722-2c5288037075,10,3
6495,ead5f59b-67d9-45ad-a722-2c5288037075,1,4
6496,ead5f59b-67d9-45ad-a722-2c5288037075,4,2
6497,ead5f59b-67d9-45ad-a722-2c5288037075,15,2
6498,ead5f59b-67d9-45ad-a722-2c5288037075,12,1
6499,ead5f59b-67d9-45ad-a722-2c5288037075,7,5
6500,ead5f59b-67d9-45ad-a722-2c5288037075,11,2
6501,ead5f59b-67d9-45ad-a722-2c5288037075,13,1
6502,ead5f59b-67d9-45ad-a722-2c5288037075,3,2
6503,ead5f59b-67d9-45ad-a722-2c5288037075,2,1
6504,ead5f59b-67d9-45ad-a722-2c5288037075,9,1
6505,ead5f59b-67d9-45ad-a722-2c5288037075,14,1
6506,174bc628-5116-4756-a64f-5d7d37e60f12,1,2
6507,174bc628-5116-4756-a64f-5d7d37e60f12,3,2
6508,174bc628-5116-4756-a64f-5d7d37e60f12,14,5
6509,174bc628-5116-4756-a64f-5d7d37e60f12,8,1
6510,174bc628-5116-4756-a64f-5d7d37e60f12,9,2
6511,174bc628-5116-4756-a64f-5d7d37e60f12,15,2
6512,174bc628-5116-4756-a64f-5d7d37e60f12,12,4
6513,174bc628-5116-4756-a64f-5d7d37e60f12,11,4
6514,53478f63-8579-4969-89ee-850f2020a4e9,4,3
6515,53478f63-8579-4969-89ee-850f2020a4e9,5,1
6516,53478f63-8579-4969-89ee-850f2020a4e9,9,5
6517,53478f63-8579-4969-89ee-850f2020a4e9,11,2
6518,53478f63-8579-4969-89ee-850f2020a4e9,7,1
6519,53478f63-8579-4969-89ee-850f2020a4e9,13,2
6520,53478f63-8579-4969-89ee-850f2020a4e9,12,5
6521,53478f63-8579-4969-89ee-850f2020a4e9,1,1
6522,53478f63-8579-4969-89ee-850f2020a4e9,2,4
6523,53478f63-8579-4969-89ee-850f2020a4e9,3,1
6524,ee6525fa-4f7d-4d09-9658-617715b8e711,14,3
6525,ee6525fa-4f7d-4d09-9658-617715b8e711,1,1
6526,ee6525fa-4f7d-4d09-9658-617715b8e711,5,3
6527,ee6525fa-4f7d-4d09-9658-617715b8e711,13,1
6528,ee6525fa-4f7d-4d09-9658-617715b8e711,2,1
6529,ee6525fa-4f7d-4d09-9658-617715b8e711,4,1
6530,ee6525fa-4f7d-4d09-9658-617715b8e711,3,2
6531,ee6525fa-4f7d-4d09-9658-617715b8e711,8,3
6532,ee6525fa-4f7d-4d09-9658-617715b8e711,7,2
6533,ee6525fa-4f7d-4d09-9658-617715b8e711,10,5
6534,ee6525fa-4f7d-4d09-9658-617715b8e711,12,4
6535,487d2c8f-2256-4547-83fe-aa8b3034bd6b,11,2
6536,487d2c8f-2256-4547-83fe-aa8b3034bd6b,6,3
6537,487d2c8f-2256-4547-83fe-aa8b3034bd6b,12,1
6538,487d2c8f-2256-4547-83fe-aa8b3034bd6b,15,2
6539,487d2c8f-2256-4547-83fe-aa8b3034bd6b,4,4
6540,487d2c8f-2256-4547-83fe-aa8b3034bd6b,2,4
6541,487d2c8f-2256-4547-83fe-aa8b3034bd6b,5,1
6542,3cfc5bfa-3612-4865-b066-0331fa2c2eaf,10,4
6543,3cfc5bfa-3612-4865-b066-0331fa2c2eaf,9,1
6544,3cfc5bfa-3612-4865-b066-0331fa2c2eaf,5,2
6545,3cfc5bfa-3612-4865-b066-0331fa2c2eaf,14,3
6546,3cfc5bfa-3612-4865-b066-0331fa2c2eaf,4,3
6547,3cfc5bfa-3612-4865-b066-0331fa2c2eaf,6,5
6548,3cfc5bfa-3612-4865-b066-0331fa2c2eaf,8,1
6549,3a7406ea-c48a-4180-942b-3e1c4289a5b4,7,2
6550,3a7406ea-c48a-4180-942b-3e1c4289a5b4,4,3
6551,3a7406ea-c48a-4180-942b-3e1c4289a5b4,10,1
6552,3a7406ea-c48a-4180-942b-3e1c4289a5b4,8,5
6553,3a7406ea-c48a-4180-942b-3e1c4289a5b4,11,5
6554,3a7406ea-c48a-4180-942b-3e1c4289a5b4,2,1
6555,3a7406ea-c48a-4180-942b-3e1c4289a5b4,5,4
6556,3a7406ea-c48a-4180-942b-3e1c4289a5b4,3,3
6557,3a7406ea-c48a-4180-942b-3e1c4289a5b4,15,2
6558,3a7406ea-c48a-4180-942b-3e1c4289a5b4,9,4
6559,4c9674f8-f7d8-4902-85af-8a7e64937bd8,1,1
6560,4c9674f8-f7d8-4902-85af-8a7e64937bd8,3,3
6561,4c9674f8-f7d8-4902-85af-8a7e64937bd8,14,1
6562,4c9674f8-f7d8-4902-85af-8a7e64937bd8,15,1
6563,4c9674f8-f7d8-4902-85af-8a7e64937bd8,6,5
6564,4c9674f8-f7d8-4902-85af-8a7e64937bd8,4,3
6565,4c9674f8-f7d8-4902-85af-8a7e64937bd8,12,2
6566,4c9674f8-f7d8-4902-85af-8a7e64937bd8,10,5
6567,4c9674f8-f7d8-4902-85af-8a7e64937bd8,2,1
6568,4c9674f8-f7d8-4902-85af-8a7e64937bd8,9,3
6569,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,7,2
6570,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,13,5
6571,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,9,2
6572,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,8,1
6573,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,15,5
6574,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,3,2
6575,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,6,5
6576,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,12,5
6577,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,10,5
6578,602fcee9-a9eb-4e47-b2d6-ec9bf3019e30,5,2
6579,707378e6-4cc8-4de4-95e4-63900be32dc5,14,5
6580,707378e6-4cc8-4de4-95e4-63900be32dc5,11,3
6581,707378e6-4cc8-4de4-95e4-63900be32dc5,4,5
6582,707378e6-4cc8-4de4-95e4-63900be32dc5,13,1
6583,707378e6-4cc8-4de4-95e4-63900be32dc5,1,1
6584,707378e6-4cc8-4de4-95e4-63900be32dc5,8,2
6585,6d6358dd-ead1-49ba-807c-4c541338142f,9,2
6586,6d6358dd-ead1-49ba-807c-4c541338142f,7,5
6587,6d6358dd-ead1-49ba-807c-4c541338142f,4,1
6588,6d6358dd-ead1-49ba-807c-4c541338142f,10,3
6589,6d6358dd-ead1-49ba-807c-4c541338142f,13,3
6590,6d6358dd-ead1-49ba-807c-4c541338142f,15,2
6591,de8b1e0e-0e10-4671-bacf-868166ddc22c,5,4
6592,de8b1e0e-0e10-4671-bacf-868166ddc22c,10,3
6593,de8b1e0e-0e10-4671-bacf-868166ddc22c,14,3
6594,de8b1e0e-0e10-4671-bacf-868166ddc22c,4,4
6595,de8b1e0e-0e10-4671-bacf-868166ddc22c,6,2
6596,de8b1e0e-0e10-4671-bacf-868166ddc22c,9,5
6597,de8b1e0e-0e10-4671-bacf-868166ddc22c,3,4
6598,de8b1e0e-0e10-4671-bacf-868166ddc22c,11,1
6599,de8b1e0e-0e10-4671-bacf-868166ddc22c,7,1
6600,de8b1e0e-0e10-4671-bacf-868166ddc22c,13,2
6601,de8b1e0e-0e10-4671-bacf-868166ddc22c,2,4
6602,de8b1e0e-0e10-4671-bacf-868166ddc22c,8,1
6603,625e10cb-20ea-4132-9905-5c898536250c,7,1
6604,625e10cb-20ea-4132-9905-5c898536250c,15,1
6605,625e10cb-20ea-4132-9905-5c898536250c,10,4
6606,625e10cb-20ea-4132-9905-5c898536250c,1,2
6607,625e10cb-20ea-4132-9905-5c898536250c,2,5
6608,625e10cb-20ea-4132-9905-5c898536250c,6,2
6609,625e10cb-20ea-4132-9905-5c898536250c,12,1
6610,625e10cb-20ea-4132-9905-5c898536250c,14,4
6611,0432d6b8-02c0-4b3c-b119-7368c8b284e4,5,2
6612,0432d6b8-02c0-4b3c-b119-7368c8b284e4,1,4
6613,0432d6b8-02c0-4b3c-b119-7368c8b284e4,2,3
6614,0432d6b8-02c0-4b3c-b119-7368c8b284e4,4,2
6615,0432d6b8-02c0-4b3c-b119-7368c8b284e4,7,4
6616,0432d6b8-02c0-4b3c-b119-7368c8b284e4,6,5
6617,0432d6b8-02c0-4b3c-b119-7368c8b284e4,3,4
6618,0432d6b8-02c0-4b3c-b119-7368c8b284e4,13,3
6619,770c7a0b-2a39-4f3a-8f7d-102923db1157,10,2
6620,770c7a0b-2a39-4f3a-8f7d-102923db1157,1,3
6621,770c7a0b-2a39-4f3a-8f7d-102923db1157,12,3
6622,770c7a0b-2a39-4f3a-8f7d-102923db1157,11,1
6623,770c7a0b-2a39-4f3a-8f7d-102923db1157,7,4
6624,770c7a0b-2a39-4f3a-8f7d-102923db1157,5,4
6625,770c7a0b-2a39-4f3a-8f7d-102923db1157,13,2
6626,770c7a0b-2a39-4f3a-8f7d-102923db1157,9,3
6627,770c7a0b-2a39-4f3a-8f7d-102923db1157,6,1
6628,770c7a0b-2a39-4f3a-8f7d-102923db1157,4,1
6629,770c7a0b-2a39-4f3a-8f7d-102923db1157,8,4
6630,8988fa7a-b558-409b-86ae-fc05794aef3e,9,1
6631,8988fa7a-b558-409b-86ae-fc05794aef3e,11,5
6632,8988fa7a-b558-409b-86ae-fc05794aef3e,10,1
6633,8988fa7a-b558-409b-86ae-fc05794aef3e,15,2
6634,8988fa7a-b558-409b-86ae-fc05794aef3e,5,5
6635,1e3b0c55-4b16-4840-9055-616a54b066c5,3,1
6636,1e3b0c55-4b16-4840-9055-616a54b066c5,10,3
6637,1e3b0c55-4b16-4840-9055-616a54b066c5,8,4
6638,1e3b0c55-4b16-4840-9055-616a54b066c5,15,5
6639,1e3b0c55-4b16-4840-9055-616a54b066c5,9,2
6640,1e3b0c55-4b16-4840-9055-616a54b066c5,5,1
6641,1e3b0c55-4b16-4840-9055-616a54b066c5,12,2
6642,1e3b0c55-4b16-4840-9055-616a54b066c5,1,1
6643,1e3b0c55-4b16-4840-9055-616a54b066c5,11,4
6644,1e3b0c55-4b16-4840-9055-616a54b066c5,4,3
6645,1e3b0c55-4b16-4840-9055-616a54b066c5,14,5
6646,1e3b0c55-4b16-4840-9055-616a54b066c5,2,5
6647,14a106cf-b733-472c-aacc-c1499650cb7b,10,2
6648,14a106cf-b733-472c-aacc-c1499650cb7b,15,2
6649,b0fce2a8-6544-4e85-99bc-bc2ed6cc26b4,12,4
6650,a81922f5-1a3b-4b19-9adc-d15de9d23e26,2,5
6651,a81922f5-1a3b-4b19-9adc-d15de9d23e26,6,3
6652,1013a900-840c-4265-ae82-4c6d40f4b15b,2,1
6653,1013a900-840c-4265-ae82-4c6d40f4b15b,3,4
6654,3d83e213-6346-4fe6-ac76-c17d24864111,15,2
6655,3d83e213-6346-4fe6-ac76-c17d24864111,11,2
6656,3d83e213-6346-4fe6-ac76-c17d24864111,10,5
6657,3d83e213-6346-4fe6-ac76-c17d24864111,5,5
6658,3d83e213-6346-4fe6-ac76-c17d24864111,6,2
6659,3d83e213-6346-4fe6-ac76-c17d24864111,8,2
